preco,condominio,tamanho_m2,quartos,banheiros,vagas,bairro
1100000,1656,136.0,3.0,3.0,1.0,copacabana
14000,1450,420.0,5.0,4.0,2.0,barra da tijuca
390000,803,61.0,2.0,2.0,1.0,tijuca
1100000,1500,76.0,2.0,2.0,1.0,laranjeiras
305000,350,46.0,2.0,1.0,1.0,saúde
564999,690,76.0,3.0,2.0,1.0,tijuca
4300000,3900,240.0,4.0,4.0,3.0,barra da tijuca
475000,0,80.0,3.0,2.0,1.0,freguesia
300000,550,60.0,2.0,2.0,1.0,tijuca
3450000,4000,430.0,4.0,2.0,1.0,flamengo
404000,350,60.0,2.0,1.0,1.0,centro
250000,430,80.0,3.0,2.0,1.0,méier
1250000,1990,93.0,3.0,3.0,3.0,recreio dos bandeirantes
680000,700,86.0,3.0,2.0,2.0,jardim guanabara
900000,1206,80.0,3.0,2.0,2.0,laranjeiras
305000,350,50.0,2.0,1.0,1.0,santo cristo
230000,600,45.0,2.0,1.0,1.0,jacarepaguá
480000,700,70.0,2.0,2.0,1.0,recreio dos bandeirantes
1200000,1800,107.0,3.0,3.0,2.0,barra da tijuca
4100000,2986,240.0,3.0,4.0,2.0,copacabana
1900000,2500,134.0,3.0,3.0,2.0,leblon
614900,1467,86.0,2.0,2.0,1.0,barra da tijuca
8500000,3674,272.0,4.0,3.0,1.0,copacabana
759000,0,83.0,2.0,2.0,2.0,barra da tijuca
1012000,850,80.0,2.0,2.0,1.0,humaitá
2049000,2300,89.0,2.0,2.0,2.0,leblon
750000,1035,64.0,2.0,2.0,1.0,barra da tijuca
810000,830,80.0,2.0,3.0,1.0,são conrado
3150000,2390,180.0,3.0,3.0,2.0,leblon
550000,0,110.0,2.0,3.0,2.0,engenho de dentro
1500000,680,300.0,4.0,5.0,2.0,anil
675000,0,250.0,4.0,4.0,2.0,guaratiba
2300000,1422,170.0,3.0,3.0,1.0,humaitá
550000,850,124.0,2.0,2.0,1.0,recreio dos bandeirantes
650000,0,208.0,4.0,3.0,4.0,bangu
900000,1200,73.0,1.0,3.0,1.0,laranjeiras
318000,258,58.0,3.0,2.0,1.0,penha
600000,570,70.0,1.0,2.0,1.0,botafogo
4400000,2700,389.0,4.0,6.0,3.0,barra da tijuca
3500000,0,300.0,3.0,2.0,2.0,urca
450000,1200,55.0,1.0,1.0,1.0,recreio dos bandeirantes
860000,924,70.0,2.0,2.0,1.0,copacabana
1800000,2000,145.0,4.0,5.0,2.0,barra da tijuca
255000,300,32.0,1.0,1.0,1.0,santo cristo
5750,1100,95.0,3.0,3.0,1.0,ipanema
490000,790,61.0,1.0,1.0,1.0,tijuca
235000,300,90.0,2.0,3.0,1.0,praça seca
1850000,1232,112.0,3.0,4.0,1.0,botafogo
2490000,1300,255.0,3.0,3.0,1.0,jardim botânico
1480000,1680,413.0,4.0,3.0,3.0,recreio dos bandeirantes
1890000,1200,268.0,4.0,6.0,4.0,jardim guanabara
210000,560,65.0,2.0,1.0,1.0,praça seca
1990000,750,380.0,4.0,6.0,3.0,recreio dos bandeirantes
2600000,1600,350.0,5.0,5.0,3.0,barra da tijuca
1480000,1850,124.0,1.0,2.0,2.0,barra da tijuca
650000,1670,148.0,4.0,1.0,3.0,barra da tijuca
1400000,1100,86.0,2.0,3.0,1.0,botafogo
1250000,0,80.0,3.0,2.0,1.0,copacabana
1800000,2300,166.0,4.0,1.0,2.0,são conrado
195000,150,65.0,2.0,2.0,2.0,higienópolis
1000150,960,135.0,3.0,1.0,1.0,copacabana
750000,970,64.0,2.0,2.0,1.0,barra da tijuca
1850000,294,177.0,4.0,3.0,1.0,botafogo
3150000,2700,110.0,3.0,4.0,1.0,ipanema
1790000,1200,240.0,4.0,5.0,3.0,tijuca
980000,1292,112.0,3.0,3.0,1.0,flamengo
679999,654,118.0,3.0,3.0,2.0,recreio dos bandeirantes
870000,450,267.0,4.0,4.0,2.0,santa teresa
729000,690,150.0,3.0,2.0,2.0,recreio dos bandeirantes
2400000,0,211.0,2.0,5.0,1.0,flamengo
260000,350,78.0,2.0,2.0,1.0,bancários
170000,167,48.0,2.0,1.0,1.0,taquara
1140000,1467,107.0,3.0,3.0,2.0,barra da tijuca
330000,480,81.0,2.0,2.0,3.0,campo grande
2700000,3391,247.0,3.0,4.0,3.0,barra da tijuca
1280000,1150,250.0,4.0,5.0,3.0,recreio dos bandeirantes
4800000,3600,297.0,4.0,4.0,2.0,barra da tijuca
3995000,3600,207.0,4.0,3.0,2.0,lagoa
1260000,3069,144.0,3.0,4.0,2.0,recreio dos bandeirantes
2980000,3000,200.0,4.0,6.0,1.0,lagoa
760000,1200,83.0,3.0,2.0,2.0,recreio dos bandeirantes
790000,0,220.0,4.0,6.0,2.0,vargem pequena
1220000,1495,82.0,2.0,3.0,1.0,laranjeiras
155000,0,80.0,2.0,1.0,1.0,vila isabel
575485,600,74.0,3.0,2.0,1.0,freguesia
1300000,2133,89.0,3.0,2.0,2.0,barra da tijuca
525000,720,93.0,3.0,2.0,1.0,tijuca
3700000,3900,312.0,4.0,4.0,3.0,barra da tijuca
810000,1386,107.0,2.0,3.0,1.0,tijuca
2800000,3200,261.0,4.0,4.0,3.0,barra da tijuca
530000,1021,110.0,3.0,3.0,1.0,freguesia
820000,960,83.0,2.0,2.0,1.0,botafogo
1680000,1900,159.0,3.0,3.0,2.0,barra da tijuca
630000,0,234.0,3.0,2.0,2.0,vila da penha
6990000,1930,622.0,5.0,6.0,4.0,barra da tijuca
18000000,5000,280.0,4.0,5.0,2.0,ipanema
610000,0,187.0,3.0,3.0,2.0,campo grande
11000000,2000,1000.0,4.0,6.0,3.0,barra da tijuca
7500,2200,200.0,3.0,3.0,2.0,ipanema
857500,700,74.0,2.0,3.0,2.0,barra da tijuca
1800000,3280,110.0,1.0,2.0,1.0,barra da tijuca
5000000,2718,186.0,4.0,1.0,2.0,barra da tijuca
1050000,890,237.0,4.0,4.0,2.0,recreio dos bandeirantes
640000,838,116.0,3.0,3.0,1.0,tijuca
1950000,0,140.0,3.0,3.0,1.0,leblon
2550000,2500,200.0,4.0,6.0,3.0,barra da tijuca
4950000,4500,354.0,4.0,3.0,3.0,ipanema
750000,1260,84.0,2.0,2.0,1.0,tijuca
250000,950,80.0,2.0,2.0,1.0,praça seca
6200,3500,160.0,4.0,4.0,1.0,leblon
3500000,0,395.0,4.0,5.0,4.0,são conrado
345000,689,65.0,2.0,2.0,1.0,andaraí
2000000,1700,110.0,3.0,2.0,1.0,leblon
265000,600,59.0,2.0,1.0,1.0,méier
900000,1407,121.0,3.0,4.0,2.0,barra da tijuca
950000,1385,180.0,3.0,4.0,2.0,recreio dos bandeirantes
9000000,6000,250.0,4.0,2.0,1.0,leblon
170000,0,73.0,2.0,1.0,1.0,guaratiba
1850000,1700,200.0,4.0,2.0,1.0,flamengo
2700000,2700,237.0,3.0,3.0,1.0,copacabana
6500000,3500,200.0,3.0,2.0,2.0,ipanema
3490000,1000,380.0,5.0,6.0,3.0,barra da tijuca
320000,0,80.0,3.0,1.0,1.0,vargem grande
2100000,2200,225.0,4.0,3.0,4.0,barra da tijuca
585000,0,90.0,2.0,3.0,1.0,méier
2800000,1830,99.0,3.0,3.0,2.0,ipanema
3398000,0,250.0,5.0,3.0,4.0,jardim botânico
690000,0,178.0,2.0,1.0,3.0,pechincha
2350000,2350,187.0,4.0,2.0,2.0,são conrado
2100000,2200,221.0,4.0,3.0,1.0,botafogo
1099000,800,95.0,3.0,2.0,1.0,tijuca
1780000,450,257.0,4.0,5.0,3.0,recreio dos bandeirantes
3100000,2840,240.0,3.0,3.0,1.0,flamengo
1075000,2000,100.0,2.0,2.0,1.0,barra da tijuca
260000,0,46.0,2.0,1.0,1.0,zumbi
230000,600,53.0,2.0,1.0,1.0,freguesia
2790000,1300,250.0,4.0,4.0,3.0,leme
940000,0,420.0,4.0,5.0,4.0,jardim guanabara
4500,1855,125.0,3.0,2.0,1.0,lagoa
1399000,340,195.0,4.0,4.0,4.0,jacarepaguá
190000,740,62.0,2.0,1.0,1.0,itanhangá
1250000,1700,123.0,3.0,4.0,1.0,laranjeiras
1550000,2300,181.0,4.0,4.0,2.0,tijuca
1300000,860,80.0,2.0,2.0,1.0,ipanema
1880000,2400,57.0,1.0,2.0,1.0,leblon
788000,700,137.0,3.0,3.0,2.0,vila valqueire
850000,1450000,80.0,3.0,3.0,1.0,barra da tijuca
1350000,1150,110.0,3.0,3.0,1.0,ipanema
577000,853,87.0,3.0,1.0,1.0,recreio dos bandeirantes
6400000,0,276.0,3.0,4.0,1.0,leblon
1350000,1800,87.0,3.0,3.0,1.0,ipanema
1800000,2171,180.0,4.0,4.0,1.0,laranjeiras
2000000,1472,111.0,3.0,1.0,1.0,leblon
999500,1400,150.0,3.0,4.0,2.0,recreio dos bandeirantes
2100000,0,340.0,4.0,4.0,4.0,jardim guanabara
859000,1500,85.0,2.0,1.0,2.0,barra da tijuca
898000,0,213.0,3.0,3.0,2.0,santa teresa
1649000,1350,101.0,3.0,2.0,1.0,botafogo
1500000,1600,93.0,2.0,2.0,1.0,flamengo
690000,400,90.0,3.0,2.0,1.0,tijuca
2200000,1984,116.0,3.0,3.0,2.0,lagoa
2100000,3400,220.0,4.0,5.0,3.0,barra da tijuca
320000,300,65.0,2.0,2.0,1.0,jardim sulacap
469000,800,63.0,2.0,2.0,2.0,recreio dos bandeirantes
880000,1155,90.0,3.0,3.0,2.0,barra da tijuca
3200,1470,76.0,2.0,1.0,1.0,leblon
319100,356,56.0,2.0,2.0,1.0,cachambi
380000,344,75.0,2.0,1.0,1.0,jardim guanabara
139000,0,60.0,2.0,1.0,1.0,inhoaíba
2450000,1900,105.0,3.0,3.0,2.0,ipanema
1045000,860,88.0,2.0,4.0,1.0,flamengo
900000,1203,111.0,3.0,3.0,2.0,tijuca
6300000,3800,208.0,3.0,4.0,1.0,ipanema
1190000,1390,105.0,3.0,3.0,2.0,barra da tijuca
3499,1500,116.0,3.0,3.0,2.0,laranjeiras
750000,970,70.0,2.0,1.0,1.0,copacabana
1350000,1800,190.0,3.0,4.0,3.0,recreio dos bandeirantes
1330000,1450,116.0,3.0,3.0,2.0,barra da tijuca
1000000,0,190.0,4.0,3.0,1.0,tijuca
3350000,2529,200.0,4.0,3.0,2.0,lagoa
535000,850,70.0,2.0,1.0,1.0,barra da tijuca
760000,455,104.0,3.0,4.0,4.0,jacarepaguá
159000,0,44.0,2.0,1.0,1.0,campo grande
4000000,2200,612.0,4.0,6.0,3.0,barra da tijuca
525000,700,70.0,2.0,2.0,2.0,recreio dos bandeirantes
220000,380,57.0,2.0,1.0,1.0,taquara
950000,1200,250.0,3.0,3.0,3.0,vila da penha
1075000,1545,75.0,2.0,2.0,1.0,laranjeiras
5020780,0,378.0,4.0,6.0,4.0,barra da tijuca
900000,1400,121.0,3.0,1.0,2.0,barra da tijuca
260000,526,51.0,2.0,2.0,1.0,pechincha
890000,1200,120.0,3.0,3.0,2.0,tijuca
179000,180,40.0,2.0,1.0,1.0,penha
25000,5396,350.0,4.0,6.0,3.0,barra da tijuca
590000,1090,62.0,1.0,1.0,1.0,copacabana
716000,0,84.0,2.0,3.0,1.0,barra da tijuca
1000000,1472,98.0,2.0,3.0,1.0,barra da tijuca
2740000,0,380.0,4.0,4.0,2.0,jardim botânico
780000,1180,123.0,3.0,3.0,1.0,tijuca
4400000,2910,200.0,4.0,4.0,3.0,lagoa
949000,1600,118.0,3.0,3.0,2.0,jacarepaguá
3600,1945,82.0,2.0,2.0,1.0,jardim botânico
600000,50,250.0,4.0,1.0,2.0,guaratiba
2995000,1000,450.0,3.0,4.0,4.0,barra da tijuca
459600,680,69.0,2.0,2.0,1.0,tijuca
2280000,1700,160.0,3.0,4.0,2.0,lagoa
1050000,1750,110.0,3.0,3.0,2.0,barra da tijuca
550000,578,112.0,2.0,2.0,1.0,freguesia
1400,1000,73.0,3.0,2.0,1.0,méier
190000,247,70.0,3.0,1.0,1.0,engenho da rainha
1000000,1200,109.0,3.0,3.0,2.0,laranjeiras
2950000,2050,160.0,3.0,2.0,1.0,ipanema
3000000,1800,115.0,2.0,2.0,1.0,lagoa
430000,990,84.0,2.0,3.0,1.0,freguesia
395000,850,80.0,2.0,2.0,2.0,recreio dos bandeirantes
350000,527,55.0,1.0,1.0,1.0,tijuca
27000,5700,360.0,4.0,6.0,2.0,ipanema
750000,1000,84.0,3.0,3.0,1.0,flamengo
3150000,0,203.0,3.0,4.0,2.0,barra da tijuca
850000,450,85.0,2.0,2.0,1.0,barra da tijuca
2350000,1800,110.0,3.0,3.0,1.0,ipanema
255000,220,60.0,2.0,1.0,1.0,irajá
2000000,2000,181.0,3.0,4.0,1.0,botafogo
2200000,1600,127.0,3.0,4.0,1.0,ipanema
410000,870000,80.0,2.0,2.0,2.0,recreio dos bandeirantes
1195000,1577,91.0,3.0,2.0,1.0,copacabana
1200000,2000,70.0,1.0,1.0,1.0,barra da tijuca
300000,352,53.0,3.0,2.0,1.0,recreio dos bandeirantes
1520000,10,120.0,3.0,3.0,2.0,botafogo
150000,500,100.0,2.0,2.0,1.0,pavuna
230000,560,65.0,2.0,1.0,1.0,realengo
1150000,2000,50.0,1.0,1.0,1.0,leblon
250000,0,160.0,2.0,1.0,1.0,pilares
200000,495,42.0,1.0,2.0,1.0,maracanã
2650000,3500,109.0,2.0,1.0,1.0,leblon
650000,790,186.0,3.0,3.0,2.0,cachambi
845000,1200,240.0,3.0,3.0,3.0,recreio dos bandeirantes
1300000,950,93.0,3.0,2.0,2.0,barra da tijuca
2270000,1662,151.0,3.0,3.0,1.0,jardim botânico
760000,750,62.0,2.0,1.0,1.0,flamengo
5400000,4840,250.0,3.0,4.0,2.0,ipanema
735000,1,100.0,3.0,3.0,1.0,jacarepaguá
600000,775,90.0,3.0,2.0,1.0,barra da tijuca
550000,200,280.0,3.0,5.0,2.0,jardim sulacap
310000,450,48.0,2.0,1.0,2.0,santo cristo
3490000,4500,443.0,5.0,4.0,3.0,barra da tijuca
2500000,3400,163.0,4.0,4.0,4.0,botafogo
1124000,1300,79.0,2.0,2.0,1.0,lagoa
1890000,1600,112.0,3.0,2.0,2.0,barra da tijuca
1350000,1500,109.0,3.0,3.0,1.0,flamengo
99000,218,47.0,2.0,1.0,1.0,santa cruz
450000,0,120.0,3.0,3.0,2.0,todos os santos
759000,800,82.0,2.0,1.0,1.0,barra da tijuca
910000,1066,103.0,3.0,2.0,2.0,recreio dos bandeirantes
750000,1090,90.0,3.0,3.0,1.0,copacabana
750000,1213,120.0,3.0,2.0,1.0,tijuca
330000,0,87.0,3.0,1.0,1.0,tauá
7500,4800,345.0,4.0,6.0,4.0,barra da tijuca
877867,1054,146.0,3.0,2.0,2.0,recreio dos bandeirantes
2490000,1834,153.0,4.0,3.0,3.0,leblon
4950000,4500,200.0,4.0,3.0,2.0,leblon
300000,570,50.0,1.0,1.0,1.0,vila isabel
225000,395,45.0,2.0,1.0,1.0,jacarepaguá
990000,0,210.0,3.0,4.0,2.0,freguesia
255000,0,120.0,4.0,2.0,1.0,realengo
340000,550,67.0,2.0,1.0,1.0,jacarepaguá
1600000,1793,156.0,3.0,3.0,2.0,copacabana
1300000,2100,180.0,4.0,3.0,1.0,copacabana
1200000,0,100.0,2.0,2.0,1.0,barra da tijuca
1025000,1945,146.0,4.0,4.0,2.0,barra da tijuca
330000,750,90.0,3.0,1.0,1.0,tijuca
469000,0,252.0,3.0,2.0,4.0,curicica
280000,80,91.0,2.0,3.0,1.0,tanque
6500,2572,300.0,4.0,4.0,2.0,botafogo
709000,200,135.0,3.0,2.0,3.0,taquara
1680000,1300,137.0,3.0,3.0,2.0,jardim botânico
610000,900,82.0,3.0,3.0,1.0,recreio dos bandeirantes
2490000,1165,180.0,3.0,4.0,1.0,botafogo
480000,780,53.0,1.0,2.0,1.0,catete
650000,0,200.0,3.0,4.0,1.0,vargem pequena
765000,0,111.0,3.0,3.0,2.0,recreio dos bandeirantes
180000,255,48.0,2.0,1.0,1.0,bangu
530000,697,92.0,3.0,3.0,1.0,andaraí
1500000,1800,90.0,2.0,2.0,2.0,barra da tijuca
1750000,2300,162.0,4.0,3.0,2.0,gávea
615000,1500,64.0,1.0,1.0,1.0,barra da tijuca
4499999,4400,240.0,3.0,5.0,3.0,barra da tijuca
460000,1100,80.0,2.0,3.0,1.0,vila isabel
8000,1800,160.0,3.0,2.0,2.0,barra da tijuca
845000,1540,100.0,2.0,2.0,1.0,barra da tijuca
890000,750,60.0,2.0,2.0,1.0,leblon
1500000,2250,120.0,3.0,4.0,1.0,copacabana
5000000,2700,180.0,4.0,5.0,3.0,ipanema
6850000,0,508.0,4.0,5.0,2.0,jardim botânico
580000,400,220.0,3.0,2.0,2.0,tanque
2600000,0,190.0,4.0,3.0,1.0,ipanema
650000,350,190.0,3.0,2.0,1.0,campo grande
780000,950,74.0,3.0,3.0,2.0,tijuca
2600000,2200,214.0,4.0,4.0,3.0,barra da tijuca
550000,810,75.0,3.0,2.0,1.0,jacarepaguá
1090000,1032,144.0,3.0,5.0,1.0,freguesia
305000,600,88.0,2.0,3.0,1.0,cachambi
265000,198,150.0,2.0,1.0,1.0,vaz lobo
295000,430,75.0,2.0,2.0,1.0,recreio dos bandeirantes
1299999,1200,128.0,3.0,4.0,3.0,barra da tijuca
339000,650,75.0,2.0,2.0,1.0,jacarepaguá
519999,3200,51.0,1.0,1.0,1.0,barra da tijuca
10000,2800,268.0,3.0,4.0,1.0,copacabana
580000,857,100.0,3.0,2.0,2.0,freguesia
540000,1030,58.0,1.0,1.0,1.0,barra da tijuca
450000,0,80.0,2.0,3.0,2.0,rocha miranda
3250000,0,177.0,4.0,1.0,3.0,leblon
700000,420,72.0,1.0,1.0,1.0,copacabana
375000,499,75.0,2.0,2.0,1.0,andaraí
1890000,1400,120.0,3.0,4.0,2.0,leblon
3950000,2508,222.0,4.0,3.0,2.0,jardim botânico
1150000,2000,154.0,4.0,1.0,1.0,jacarepaguá
1200000,1185,116.0,4.0,4.0,3.0,recreio dos bandeirantes
3000000,4636,261.0,4.0,4.0,2.0,são conrado
850000,2125,146.0,3.0,3.0,1.0,copacabana
950000,1650,94.0,3.0,3.0,1.0,botafogo
2700,323,112.0,3.0,2.0,2.0,taquara
615000,1440,90.0,3.0,3.0,1.0,barra da tijuca
3800000,1800,288.0,3.0,1.0,2.0,laranjeiras
450000,750,70.0,3.0,2.0,1.0,recreio dos bandeirantes
4150000,3845,140.0,3.0,2.0,1.0,leblon
5000000,2840,268.0,5.0,6.0,1.0,ipanema
1190000,500,344.0,4.0,5.0,2.0,anil
850000,1052,60.0,2.0,2.0,1.0,humaitá
1140000,1170,121.0,3.0,2.0,1.0,copacabana
1250000,800,233.0,4.0,5.0,3.0,jardim guanabara
399000,20,55.0,2.0,2.0,1.0,vila da penha
5816,1183,138.0,3.0,3.0,1.0,recreio dos bandeirantes
780000,760,110.0,3.0,3.0,2.0,recreio dos bandeirantes
620000,1045,40.0,1.0,1.0,1.0,botafogo
385000,860,75.0,2.0,2.0,1.0,freguesia
365000,512,65.0,2.0,2.0,1.0,tijuca
475000,790,69.0,2.0,2.0,1.0,camorim
440000,559,97.0,3.0,3.0,1.0,vila isabel
600000,0,94.0,3.0,2.0,1.0,barra da tijuca
850000,0,156.0,3.0,4.0,2.0,grajaú
1600000,0,260.0,5.0,4.0,3.0,recreio dos bandeirantes
2490000,1827,160.0,4.0,4.0,3.0,leblon
1300000,1750,140.0,3.0,3.0,1.0,gávea
235000,410,53.0,2.0,1.0,1.0,freguesia
800000,1250,150.0,2.0,3.0,2.0,recreio dos bandeirantes
1350000,1900,196.0,4.0,6.0,2.0,jacarepaguá
1990000,1370,116.0,3.0,1.0,1.0,leblon
740000,1100,100.0,3.0,1.0,1.0,laranjeiras
550000,0,77.0,3.0,3.0,2.0,recreio dos bandeirantes
1450000,1100,173.0,3.0,3.0,2.0,barra da tijuca
590000,1060,120.0,2.0,3.0,1.0,freguesia
260000,300,75.0,2.0,2.0,1.0,irajá
1495000,850,193.0,3.0,4.0,1.0,flamengo
3500000,3800,230.0,4.0,5.0,3.0,são conrado
870000,2113,106.0,3.0,1.0,2.0,barra da tijuca
890000,860,146.0,2.0,3.0,2.0,jacarepaguá
1270000,1450,94.0,2.0,3.0,1.0,barra da tijuca
550000,650,64.0,2.0,2.0,1.0,maracanã
489000,840,69.0,2.0,2.0,1.0,barra da tijuca
550000,0,282.0,3.0,4.0,4.0,tauá
1889000,1350,120.0,3.0,1.0,2.0,leblon
1450000,993,76.0,2.0,3.0,1.0,leblon
580000,1113,120.0,3.0,2.0,1.0,tijuca
1860000,900,87.0,2.0,2.0,1.0,flamengo
835000,250,137.0,3.0,3.0,4.0,freguesia
1600,950000,88.0,2.0,2.0,1.0,maracanã
100000,104,58.0,2.0,1.0,1.0,campo grande
4290000,1200,420.0,4.0,6.0,4.0,barra da tijuca
1975000,1723,107.0,3.0,3.0,1.0,lagoa
1617000,850,85.0,3.0,2.0,1.0,flamengo
1800000,3000,145.0,1.0,2.0,1.0,barra da tijuca
1700000,1400,120.0,3.0,1.0,1.0,flamengo
1200000,850,270.0,4.0,4.0,3.0,recreio dos bandeirantes
1490000,2180,135.0,3.0,1.0,2.0,laranjeiras
2900000,0,521.0,5.0,4.0,4.0,barra da tijuca
1599000,1866,118.0,2.0,3.0,2.0,barra da tijuca
320862,0,32.0,1.0,1.0,1.0,tijuca
900000,1000,110.0,3.0,3.0,2.0,recreio dos bandeirantes
940000,1400,98.0,3.0,4.0,2.0,barra da tijuca
788000,1260,63.0,2.0,2.0,1.0,copacabana
1350000,1980,130.0,3.0,3.0,3.0,gávea
850000,1360,65.0,1.0,1.0,2.0,barra da tijuca
750000,1058,144.0,3.0,2.0,2.0,jardim guanabara
2690000,1750,212.0,3.0,6.0,2.0,jardim botânico
390000,460,107.0,3.0,2.0,1.0,vila da penha
93000,200,48.0,2.0,1.0,1.0,santa cruz
1350000,1428,83.0,2.0,3.0,1.0,gávea
5200000,1994,530.0,4.0,6.0,4.0,recreio dos bandeirantes
430000,620,95.0,3.0,2.0,1.0,méier
580000,700,95.0,3.0,2.0,1.0,tijuca
470000,870,63.0,2.0,2.0,1.0,recreio dos bandeirantes
1200000,0,150.0,3.0,3.0,2.0,recreio dos bandeirantes
1300000,1118,76.0,2.0,1.0,1.0,lagoa
850000,766,224.0,3.0,4.0,2.0,jacarepaguá
315000,650,64.0,2.0,2.0,1.0,taquara
3200000,2000,180.0,3.0,4.0,2.0,leblon
700000,900,126.0,3.0,2.0,1.0,grajaú
370000,0,240.0,3.0,2.0,2.0,campo grande
579000,650,93.0,3.0,3.0,1.0,recreio dos bandeirantes
1049999,850,91.0,2.0,3.0,1.0,ipanema
3800000,4564,142.0,3.0,3.0,1.0,ipanema
1298564,1500,92.0,2.0,2.0,1.0,lagoa
1420000,800,200.0,5.0,3.0,2.0,recreio dos bandeirantes
6850000,0,508.0,4.0,4.0,2.0,jardim botânico
2590000,1833,314.0,3.0,3.0,2.0,barra da tijuca
3480000,2500,120.0,3.0,1.0,2.0,leblon
1790000,3000,232.0,3.0,3.0,2.0,barra da tijuca
290000,348,85.0,2.0,2.0,1.0,vila da penha
750000,0,219.0,3.0,3.0,2.0,vila da penha
894000,1100,84.0,2.0,3.0,1.0,botafogo
462000,690,72.0,2.0,2.0,1.0,recreio dos bandeirantes
1050000,1049,87.0,2.0,1.0,1.0,jardim botânico
899999,1600,100.0,3.0,2.0,2.0,botafogo
1800000,1300,310.0,3.0,3.0,1.0,copacabana
1200000,1734,70.0,2.0,3.0,1.0,jardim botânico
1000000,0,250.0,3.0,2.0,4.0,vila kosmos
1506000,1200,146.0,2.0,2.0,1.0,gávea
3152000,0,214.0,3.0,4.0,2.0,botafogo
1449000,0,75.0,2.0,2.0,1.0,botafogo
1100000,0,311.0,3.0,6.0,3.0,recreio dos bandeirantes
1440000,2000,149.0,3.0,4.0,2.0,botafogo
690000,450,240.0,3.0,4.0,3.0,taquara
1890000,2154,154.0,3.0,5.0,3.0,são conrado
1180000,1600,118.0,3.0,2.0,1.0,laranjeiras
589000,1200,142.0,3.0,3.0,1.0,freguesia
389900,490,87.0,4.0,2.0,1.0,irajá
848000,630,60.0,2.0,3.0,1.0,ipanema
2500000,1301,118.0,3.0,3.0,1.0,ipanema
1458000,1,108.0,3.0,4.0,2.0,barra da tijuca
1730000,1600,300.0,3.0,4.0,2.0,recreio dos bandeirantes
600000,330,89.0,2.0,3.0,1.0,vila valqueire
630000,1040,92.0,3.0,2.0,1.0,freguesia
850000,280,280.0,3.0,3.0,2.0,campo grande
950000,1017,147.0,3.0,3.0,2.0,recreio dos bandeirantes
1380000,990,90.0,3.0,2.0,1.0,botafogo
2700,1300,96.0,3.0,4.0,2.0,freguesia
530000,287,180.0,4.0,5.0,3.0,vargem pequena
2370000,3600,250.0,4.0,5.0,2.0,barra da tijuca
650000,270,270.0,3.0,3.0,3.0,campo grande
145000,390,44.0,1.0,1.0,1.0,colégio
1100000,1300,171.0,4.0,4.0,3.0,recreio dos bandeirantes
450000,50,64.0,3.0,3.0,1.0,pilares
870000,751,76.0,2.0,3.0,1.0,botafogo
300000,0,106.0,3.0,2.0,1.0,praça seca
1250000,1245,70.0,2.0,2.0,1.0,ipanema
4850000,2800,210.0,3.0,2.0,2.0,lagoa
1160000,0,150.0,4.0,4.0,2.0,tijuca
1650000,875,95.0,2.0,2.0,1.0,leblon
1080000,1630,94.0,3.0,1.0,1.0,botafogo
1789993,1850,140.0,3.0,2.0,2.0,barra da tijuca
1200000,1500,94.0,2.0,4.0,1.0,barra da tijuca
1700000,2950,220.0,4.0,4.0,1.0,copacabana
480000,100,60.0,2.0,1.0,1.0,tijuca
500000,530,90.0,3.0,4.0,2.0,jardim guanabara
1790000,1860,140.0,3.0,3.0,2.0,barra da tijuca
255000,797,61.0,2.0,2.0,1.0,méier
3750000,2200,187.0,4.0,4.0,1.0,leblon
3950000,3651,148.0,4.0,4.0,2.0,leblon
1900,1050,85.0,2.0,3.0,1.0,tijuca
1700000,800,460.0,4.0,5.0,4.0,freguesia
800000,822,127.0,3.0,2.0,2.0,recreio dos bandeirantes
400000,20,111.0,3.0,2.0,1.0,praça seca
1200000,1200,100.0,3.0,3.0,1.0,copacabana
490000,200,60.0,3.0,2.0,1.0,recreio dos bandeirantes
1399000,1600,160.0,4.0,5.0,2.0,barra da tijuca
359000,0,150.0,3.0,2.0,1.0,campinho
2150000,1800,264.0,3.0,2.0,2.0,flamengo
1500000,1300,150.0,3.0,1.0,1.0,copacabana
4000000,1500,214.0,3.0,3.0,1.0,copacabana
1950000,1854,125.0,3.0,4.0,1.0,lagoa
18000000,6500,280.0,4.0,4.0,2.0,ipanema
1300000,1650,220.0,4.0,3.0,2.0,recreio dos bandeirantes
150000,300,65.0,2.0,2.0,1.0,campo grande
878990,530,160.0,4.0,3.0,2.0,freguesia
510000,1210,76.0,3.0,2.0,1.0,recreio dos bandeirantes
180000,806,50.0,2.0,2.0,1.0,tanque
495000,1124,70.0,2.0,3.0,1.0,tijuca
3200000,2500,281.0,3.0,3.0,1.0,copacabana
950000,650,75.0,2.0,3.0,2.0,barra da tijuca
580000,0,64.0,2.0,2.0,1.0,tijuca
4500000,3134,316.0,4.0,1.0,2.0,ipanema
550000,600,124.0,2.0,3.0,1.0,recreio dos bandeirantes
1570000,1800,127.0,4.0,1.0,2.0,barra da tijuca
350000,554,52.0,2.0,2.0,1.0,jacarepaguá
1180000,940,100.0,3.0,3.0,1.0,copacabana
360000,0,96.0,2.0,3.0,1.0,campo grande
699990,1,158.0,2.0,3.0,2.0,barra da tijuca
1495000,688,357.0,4.0,6.0,3.0,anil
1063000,1630,94.0,3.0,2.0,1.0,botafogo
350000,700,100.0,3.0,1.0,1.0,praça da bandeira
